@RELATION relevance
@ATTRIBUTE tweet STRING
@ATTRIBUTE class 	{1, 0}
@DATA
"RT @NUvoetbaltweet: 46' Van Persie....geel en dat betekent schorsing tegen Chili #ausned #wk2014 #NVT",1
"Is ook zo, als het niet loopt doen we altijd in kaarten #ausned",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @433LIVE RT @433LIVE: '47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned http://t.co/X4bgpY0sYW",1
"RT @NOSvoetbal: 47' Van Persie krijgt een gele kaart en is geschorst voor het duel met Chili. #ausned http://t.co/ZLf2vSvODC",1
"Belachelijk. Zuiver doelpunt voor Australië. #ausned",0
"RT @433LIVE: '47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned http://t.co/bxJBdvbYRO",1
"Terecht geel voor Van Persie?! Naar welke wedstrijd zit de commentator te kijken? #ausned",1
"RT @433LIVE: '47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned http://t.co/bxJBdvbYRO",1
"Spiranovic gaat wel erg theatraal neer na een charge van Van Persie. Die krijgt geel en mist zo de match tegen Chili. #ausned #fifawk2014",1
"RT @NOSvoetbal: 47' Van Persie krijgt een gele kaart en is geschorst voor het duel met Chili. #ausned http://t.co/ZLf2vSvODC",1
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Wat een domme gele kaart #persieing #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Hopeloos #ausned, Australië heeft na 30 seconden al een kans en Nederland na één minuut een gele kaart. Fuck deze.",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"We zijn begonnen met de 2de helft wakker worden Nederland!!! #blind #ausned #wk2014 afgekeurde goal van Australië terecht",0
"Jeroen grueter begrijpt er ook niks van! #hetwasgeengeel #ausned",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Dat was echt geen terechte kaart! Ugh.. #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Laat die scheids lekker de tering krijgen, aus overtreding na overtreding onbestraft en van persie geel. Dikke mafklapper #ausned",1
"Een gele kaart voor RVP is nooit terecht #nos #ausned!",1
"RT @433LIVE: '47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned http://t.co/bxJBdvbYRO",1
"Lijkt mij toch niet echt een terechte gele kaart!! #vanpersie #ausned",1
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"Gele kaart:Volgende wedstrijd dus Huntelaar #ausned",1
"Krijgt die idioot geen gele kaart voor het omver trekken van van Persie? #ausned",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"En van Persie krijgt een kaart aangenaaid. Tijd om die Australiërs eens ff te laten zien wie de baas is! #ausned #wk2014",1
"Huntelaar voor Van Persie. Die speelt weer slecht. Weer ja. Want ondanks die 2 goals tegen Spanje was hij niet best. #ausned",0
"handig: nederland heeft tegen chili bijna geen spits meer #gelekaarten #wk2014",0
""47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned",1
"RT @433LIVE: '47 | Oh oh... Van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned http://t.co/bxJBdvbYRO",1
"@henknijhof Van Persie eruit, zodat hij geen rood krijgt? Lijkt gefrustreerd. #ausned",0
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Eindelijk raakt van Persie eens een keer iets. Gelijk gele kaart #ausned",1
"#ausned #wk2014 wat een onzin, nu geeft hij wel geel, wie maakt de eerste overtreding?",0
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Ik ben al dat Gedouw Getrek en slecht Toneelspel meer dan zat ... Hoezo FairPlay ??? #persie #geel #ausned #wk2014",0
""@NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned" Klaas jan tijd!!",1
"Ja, dit ging dus helemaal nergens over! #gelekaartVan Persie Dan had Cahill rood moeten hebben! #ausned",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Nu #perspectiefnota @gemvelsen maar tegelijkertijd ook #ausned zag net geel voor #vanpersie onbegrijpelijk!",1
"😂"@sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned"",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Ook #VanPersie bewijst dat hij niet in de wedstrijd zit en pakt geel. #missesnextmatch #ausned #Oranje #WK2014 ⚽️",1
"Dus van persie krijgt een kaart terwijl die domme australiër hem als eerste sloeg?",1
"Oh oh .... moet ik nu een nieuwe #persieing bedenken, iets met een elleboog en neus ? #geel #ausned",0
"'Een terechte gele kaart' say what?! Weg met de commentator! Weg met de commentator! #ausned",1
"Live - Van Persie is geschorst voor de wedstrijd tegen Chili nadat hij zojuist een gele kaart kreeg. #ausned http://t.co/aXGnYmC9gy",1
"Robin van Persie heeft een gele kaart gekregen. Hij zal niet spelen tegen Chili. #ausned #wk2014 http://t.co/Hl0bPMXuyI",1
"Je groen en geel ergeren aan het commentaar op NL is nu niet zo'n handige uitdrukking #ausned",0
"Natuurlijk een gele kaart voor nederland ! #ausned",1
"Wat een vervelende man die snoeks!! Terechte gele kaart voor persie........not! #ausned",1
"RT @ONLYGTST: RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Die gele kaart sloeg dus nergens op ...... #ausned",1
"RT @LenBloemhof: Live - Van Persie is geschorst voor de wedstrijd tegen Chili nadat hij zojuist een gele kaart kreeg. #ausned http://t.co/a…",1
"Dwing die Cahill tot rood, hebben wij er ook wat aan.. #ausned",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"Van Persie geel, dus speelt Huntelaar de volgende wedstrijd... #ausned #wk2014 #oranje",1
"#ausned Terechte gele kaart???????? Is die Schreuder wel goed bij z'n hoofd",0
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @marktwain2: Eindelijk raakt van Persie eens een keer iets. Gelijk gele kaart #ausned",1
"Na rust: nog steeds niet in de wedstrijd, geel voor RVP! Terecht ? #ausned",1
""Terechte gele kaart." Geluid uit, radio aan en overschakelen over naar Jack. #ausned",0
"Daar "vliegt" Van Persie! #ausned #wk2014 #geel #onterecht",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Nuttige kaart van van persie. Nu weet ie zeker dat ie de achtste finale mee mag doen #ausned",1
""Mooiste goal van toernooi Cahill, terechte gele kaart van Persie." Ik vind die verslaggever van de @NOS echt een drama.#ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned #wezijnnoggeenkampioen",1
"#ausned rvp tweede gele kaart van het toernooi. Schorsing #totaalonnodig",1
"Heb echt dat gevoel weer terug van 4 jaar geleden dat spanje van nederland won",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"@emmarodenbach ebj hij iets gedaan vo nederlands vandaag ?",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Ik zal wel scheel zijn naar vond het heen terechte gele kaart. #ausned #wachtenopdeherhaling",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Kunnen we die commentator geen terechte rode kaart geven. #azijnpissers Wat waren de verwachtingen ook al weer? #ausned",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"Casillas heeft nog geen tegendoelpunt gekregen vandaag. #ausned #twelftal",0
"Nederland moet straks op halve kracht tegen Chili #ausned #WorldCup2014",0
""@voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014"",1
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"Laat die verslaggever ff oprotten ze deden het beide er krijgt maar 1 een kaart #ausned #nos",0
"Van Persie was 'een beetje dom' #gelekaart #geschorst #ausned",1
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"Huntelaar zal van binnen juichen met de gele kaart van Van Persie! #ausned",1
"Die gast van australië geeft nederland een klap nl doet het terug en krijgt een gele kaart -_-",0
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Zo en dat is alvast een #ausned #goalHollandal @bashoogland",0
"Voorlopig hebben de Australiërs ons in de buidel...#ausned",0
"We hebben toch nooit gele shirts gehad bij het Nederlands elftal? #ausned",0
"RT @djeling: Ok, vroeger deed ik er een spreekbeurt over...maar nu ben ik niet zo blij met hem. De goala. #ausned http://t.co/Osvd8EmLQ1",0
"RT @mrsjamieli: "Terechte gele kaart." Geluid uit, radio aan en overschakelen over naar Jack. #ausned",0
"Geen slimme, maar wel een terechte gele kaart voor @Persie_Official. Geschorst voor het duel tegen Chili. Pijnlijk. #Oranje #wk2014 #ausned",1
"Geen gele kaart dus... #ausned",0
"RT @ONLYGTST: RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @HartvNL: Robin van Persie heeft een gele kaart gekregen. Hij zal niet spelen tegen Chili. #ausned #wk2014 http://t.co/Hl0bPMXuyI",1
"RT @HartvNL: Robin van Persie heeft een gele kaart gekregen. Hij zal niet spelen tegen Chili. #ausned #wk2014 http://t.co/Hl0bPMXuyI",1
"RT @MariovanderEnde: #ausned rvp tweede gele kaart van het toernooi. Schorsing #totaalonnodig",1
"Zo, thuis na zwemles Wilco, laat de Nederlandse doelpunten nu maar komen! #ausned",0
"Als Van Persie vandaag nog even scoort, vergeef ik hem die gele kaart. Dan is het geweldig zelfs. #ausned",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"Terwijl die Cahill niet eens geel kreeg voor de aanslag op #brunomartinsindi . #ausned",0
"Misschien moet je dit afstraffen met een goal! #komopzeg #ausned",0
"Hoe kan een top spits nu al de volgende wedstrijd missen door gele kaarten??? Echt ongelofelijk! #ausned Wat een k*t wedstrijd tot nu toe..",0
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSvoetbal: 47' Van Persie krijgt een gele kaart en is geschorst voor het duel met Chili. #ausned http://t.co/ZLf2vSvODC",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @LenBloemhof: Live - Van Persie is geschorst voor de wedstrijd tegen Chili nadat hij zojuist een gele kaart kreeg. #ausned http://t.co/a…",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @zondervrienden: dragen al die australiërs nou gele kaarten??",0
"Nederland zet druk, nu nog een doelpunt! #ausned",0
"“@voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014”",1
"Hahaha ik zat al met mijn handen in de lucht, maar het was geen goal. #ausned",0
"Van Gaal lijkt in elk geval verteld te hebben waar de Australische goal staat. Iets minder terugspeelballen graag! #ausned",0
"Kan die verslaggever geen rode kaart krijgen? #ausned",0
"Die Australiërs begrijpen het. Iemand doormidden schoppen = geel. Een onschuldig handje in het gezicht ook. Dus. #ausned",0
"RT @FOXSportsnl: LIVE: Van Persie krijgt een gele kaart en is geschorst voor de wedstrijd tegen Chili #ausned #wk2014",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"RT @NOSvoetbal: 47' Van Persie krijgt een gele kaart en is geschorst voor het duel met Chili. #ausned http://t.co/ZLf2vSvODC",1
"RT @meemetoranje: Een gele kaart voor Robin van Persie, die is dus geschorst voor Chili #ausned",1
"Blessures, gele kaarten en geen speler realiseerde zich dat juist dit de moeilijkste wedstrijd van het #wk2014 is? #VanPersie eruit? #ausned",0
"RT @tenHagZutphen: Kom op oranje, ieder doelpunt kost ons geld, maar we hebben het er voor over! #ausned",0
"aaiii bijna weer een goal #sneijeder #ausned",0
"Ik zou nu huntelaar erin zetten voor van persie voor hij rood krijgt #ausned",0
"Nog een rood voor Van Persie en zijn kaarten kleuren weer Oranje #ausned",0
"RT @NOSvoetbal: 47' Van Persie krijgt een gele kaart en is geschorst voor het duel met Chili. #ausned http://t.co/ZLf2vSvODC",1
"van Persie vliegt niet alleen zelf, maar ook de gele kaarten. Om zijn oren wel te verstaan #ausned",0
"De ene gele kaart is de andere niet #cahill #vanpersie #ausned",0
"Nee penalty ja jongens jammer goal voor australië",0
"RT @voetbalzonenl: Robin van Persie krijgt geel en is geschorst voor de wedstrijd tegen Chili. #ausned #wk2014",1
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"RT @fritssissing: van Persie vliegt niet alleen zelf, maar ook de gele kaarten. Om zijn oren wel te verstaan #ausned",0
"Dit word weer een goal voor australie.",0
"Bozanic maakte 5 goals in 26 wedstrijden voor Luzern. Volgens @Jeroen_Grueter heeft hij dus en uitstekend seizoen gespeeld. #ausned",0
"Dit word n goal foe australie sws",0
"Aangeschoten bal toch #ausned",0
"De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"Ja schop lekker de bal tegen z'n hand aan. Zo kom je ook wel aan je fucking doelpunt #ausned",0
"Die goal hebben de Australiërs niet verdiend. #ausned",1
"RT @HVWilderode: Aangeschoten bal toch #ausned",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"Wordt bij Feyenoord niet geleerd dat je je handen op je rug moet houden in je eigen 16?!? #ausned",0
"Volgens mij ben ik helderziend want ik had de 2e goal van australie zomaar voorspeld",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"@DutchVuurwerk1 Sorry maar australie zijn goal was beest, die van cahil :0",1
"Twee onterechte pingels in twee wedstrijden is wel een beetje teveel van het slechte... #ausned",0
"Wat een Kwalitatief Uitermate Teleurstellende scheids zeg! Wedje gelegd misschien? #ausned #WorldCup2014",0
"serieus.. geen een scheids mag nederland ofso. bij elk klein dingetje, bam geel ! tegenspeler doet wat, niks aan de hand. fuck jullie 👎",0
"Weer een scheidsrechteren veel invloed. Onterechte strafschop, geen rood voor #Cahil. Ondanks dat is het slecht! #ausned",0
"Erger me groen en geel aan #oranje. Wat een vertoning #wklive #ausned",0
"Op Twitter is het grote afbranden begonnen. Zoals vaak. Te veel gelegenheidsvoetballiefhebbers en weinig echte fans. #ausned",0
"Ik heb nog nooit zo'n onterechte penalty gezien :-(( #ausned #goalhollandal",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"scheids denkt: geel shirt, dus Brazilië, dus penalty.#ausned",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"we scoren nu ook gewoon 4 goals achter elkaar, komt wel goed ... #ausned",0
"Geef ook die algerijn een geleidehond #schande #ausned",0
"Jelinak laat de uitgelezen kans niet liggen en stuurt Cillessen de verkeerde kant op. 2-1 voor Australië. #ausned #fifawk2014",1
"Moet je eens opletten hoe belangrijk die doelpunten tegen Spanje straks blijken te zijn! #onterechtepenalty #ausned",0
"Jedinak laat de uitgelezen kans niet liggen en stuurt Cillessen de verkeerde kant op. 2-1 voor Australië. #ausned #fifawk2014",1
"Die scheidsrechter moet er rode kaart. Wat een.... #ausned",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"Het doelpunt van Australië. https://t.co/7PNghezf6C #ausned",1
"Die scheids is blind!! godver #ausned wees maar blij met jullie pity goal",1
